Title,Mean,Median,StDev,Rating,Confidence,Rating,Confidence,Rating,Confidence,Rating,Confidence,Rating,Confidence,Rating,Confidence,Rating,Confidence,Rating,Confidence,
Non-stationary Contextual Bandit Learning via Neural Predictive Ensemble Sampling,3.75, 3.0, 1.299038105676658, 6, 2, 3, 4, 3, 3, 3, 4
Depth From Camera Model,3.0, 3.0, 0.0, 3, 5, 3, 4, 3, 4, 3, 5
Deep probabilistic 3D angular regression for directional dark matter detectors,4.5, 4.5, 1.5, 3, 3, 6, 3
Unsupervised Sign Language Translation and Generation,4.5, 5.0, 0.8660254037844386, 5, 4, 3, 5, 5, 4, 5, 4
Cross-modality debiasing: using language to mitigate sub-population shifts in imaging,5.0, 5.5, 1.224744871391589, 5, 4, 6, 3, 6, 3, 3, 4
Decompose Time and Frequency Dependencies: Multivariate Time Series Physiological Signal Emotion Recognition,4.0, 3.0, 1.4142135623730951, 6, 4, 3, 5, 3, 5
Understanding Your Agent: Leveraging Large Language Models for Behavior Explanation,4.0, 4.0, 1.0, 3, 4, 5, 4, 5, 4, 3, 2
Continual Graph Learning for Thermal Analysis of Composite Materials under Interface Variations,3.6666666666666665, 3.0, 0.9428090415820634, 5, 4, 3, 3, 3, 3
Generating with Confidence: Uncertainty Quantification for Black-box Large Language Models,5.75, 6.0, 0.4330127018922193, 6, 3, 6, 3, 5, 3, 6, 3
Stochastic two points method for deep model gradient free optimization,5.0, 5.0, 0.0, 5, 3, 5, 3, 5, 3, 5, 2
SafeDiffuser: Safe Planning with Diffusion Probabilistic Models,4.0, 3.0, 2.943920288775949, 8, 3, 3, 2, 1, 3
Logic-Based Adaptive Reward Shaping for Reinforcement Learning,3.5, 3.0, 0.8660254037844386, 3, 4, 5, 4, 3, 3, 3, 4
Revisitng graph neural networks for traffic forecasting,4.0, 4.0, 1.0, 3, 4, 5, 4, 3, 5, 5, 3
Neural Collapse meets Differential Privacy:  Curious behaviors of NoisySGD with Near-Perfect Representation Learning,3.6666666666666665, 3.0, 0.9428090415820634, 3, 5, 5, 3, 3, 3
Efficient Modulation for Vision Networks,5.25, 5.0, 0.4330127018922193, 5, 4, 6, 3, 5, 5, 5, 4
Pre-training LiDAR-based 3D Object Detectors through Colorization,6.75, 7.0, 1.299038105676658, 5, 5, 6, 4, 8, 4, 8, 5
An Emulator for Fine-tuning Large Language Models using Small Language Models,6.25, 6.0, 1.0897247358851685, 8, 5, 5, 2, 6, 3, 6, 2
Toward Student-oriented Teacher Network Training for Knowledge Distillation,5.25, 5.0, 0.4330127018922193, 5, 3, 6, 3, 5, 4, 5, 3
Language Models Represent Space and Time,5.75, 6.0, 1.7853571071357126, 6, 4, 3, 4, 6, 4, 8, 4
Causal Modelling Agents: Causal Graph Discovery through Synergising Metadata- and Data-driven Reasoning,6.25, 7.0, 2.0463381929681126, 8, 3, 3, 2, 6, 2, 8, 3
Fast-ELECTRA for Efficient Pre-training,6.0, 6.0, 0.0, 6, 3, 6, 4, 6, 4
Maximum Entropy Model Correction in Reinforcement Learning,7.333333333333333, 8.0, 0.9428090415820634, 8, 4, 8, 3, 6, 3
Ceci n'est pas une pomme: Adversarial Illusions in Multi-Modal Embeddings,4.5, 5.0, 0.8660254037844386, 5, 4, 5, 5, 5, 3, 3, 5
Identifying Latent State Transition Processes for Individualized Reinforcement Learning,4.0, 3.0, 1.2649110640673518, 6, 3, 3, 3, 3, 3, 5, 3, 3, 3
Learning Multi-Agent Communication using Regularized Attention Messages,3.5, 3.0, 0.8660254037844386, 3, 4, 5, 4, 3, 4, 3, 5
The mechanistic basis of data dependence and abrupt learning in an in-context classification task,8.25, 9.0, 2.0463381929681126, 5, 3, 8, 4, 10, 4, 10, 4
SpaCE: The Spatial Confounding Environment,6.333333333333333, 6.0, 1.247219128924647, 8, 3, 5, 3, 6, 4
Benchmarking Cognitive Biases in Large Language Models as Evaluators,6.25, 6.0, 1.0897247358851685, 6, 3, 8, 3, 6, 4, 5, 3
Ghostbuster: Detecting Text Ghostwritten by Large Language Models,nan, nan, nan
PILOT: An $\mathcal{O}(1/T)$-Convergent Approach for Policy Evaluation with Nonlinear Function Approximation,7.0, 7.0, 1.0, 8, 3, 6, 3, 8, 3, 6, 3
Graph Neural Networks Gone Hogwild,4.25, 4.0, 1.299038105676658, 3, 3, 3, 3, 5, 3, 6, 2
Impact of Molecular Representations on Deep Learning Model Comparisons in Drug Response Predictions,3.0, 3.0, 1.4142135623730951, 3, 4, 3, 4, 1, 2, 5, 3
Positional Description Matters for Transformers Arithmetic,3.5, 3.0, 0.8660254037844386, 5, 4, 3, 4, 3, 4, 3, 2
FreshLLMs: Refreshing Large Language Models with Search Engine Augmentation,6.333333333333333, 6.0, 1.247219128924647, 8, 4, 5, 3, 6, 4
Contrastive Post-training Large Language Models on Data Curriculum,4.0, 4.0, 1.0, 5, 4, 3, 2, 5, 3, 3, 2
STIMULUS: Achieving Fast Convergence and Low Sample Complexity in Stochastic Multi-Objective Learning,4.4, 3.0, 1.9595917942265424, 3, 4, 5, 3, 8, 3, 3, 4, 3, 2
Language Model Detectors Are Easily Optimized Against,6.0, 6.0, 0.0, 6, 4, 6, 3, 6, 4
The Representation Jensen-Shannon Divergence,4.6, 5.0, 1.3564659966250536, 5, 3, 3, 3, 6, 4, 6, 3, 3, 4
Zero-Shot Robotic Manipulation with Pre-Trained Image-Editing Diffusion Models,5.75, 6.0, 0.4330127018922193, 6, 4, 6, 3, 6, 4, 5, 4
Learning to Reach Goals via Diffusion,4.0, 4.0, 1.0, 5, 4, 3, 3, 3, 3, 5, 3
LUMOS: Towards Language Agents that are Unified Modular and Open Source,5.0, 4.5, 2.1213203435596424, 6, 3, 3, 2, 3, 4, 8, 4
Physics Informed Neurally Constructed ODE Networks (PINeCONes),3.6, 3.0, 1.2000000000000002, 3, 4, 6, 4, 3, 2, 3, 4, 3, 3
CrysFormer: Protein Structure Prediction via 3d Patterson Maps and Partial Structure Attention,3.75, 3.0, 1.299038105676658, 3, 3, 6, 4, 3, 3, 3, 3
Latent Space Simulator for Unveiling Molecular Free Energy Landscapes and Predicting Transition Dynamics,3.5, 3.0, 0.8660254037844386, 3, 5, 3, 4, 5, 5, 3, 4
Causal Estimation of Exposure Shifts with Neural Networks: Evaluating the Health Benefits of Stricter Air Quality Standards in the US,5.0, 6.0, 1.4142135623730951, 6, 4, 6, 3, 3, 3
An empirical investigation of generalization dynamics in deep ReLU networks via nonlinear mode decomposition,3.75, 3.0, 1.299038105676658, 3, 3, 3, 5, 6, 3, 3, 2
Efficient Transfer Learning from Arbitrary Pre-Trained Models,4.75, 5.0, 1.0897247358851685, 6, 4, 3, 4, 5, 4, 5, 4
On the Role of Edge Dependency in Graph Generative Models,5.75, 6.0, 1.7853571071357126, 6, 4, 8, 4, 3, 4, 6, 4
DiffDock-Pocket: Diffusion for Pocket-Level Docking with Sidechain Flexibility,5.25, 5.0, 1.7853571071357126, 5, 3, 5, 4, 8, 3, 3, 4
Learning Diverse Quadruped Locomotion Gaits via Reward Machines,5.333333333333333, 5.0, 2.0548046676563256, 8, 4, 5, 4, 3, 5
How Capable Can a Transformer Become? A Study on Synthetic Interpretable Tasks,5.0, 4.5, 2.1213203435596424, 8, 4, 3, 4, 6, 4, 3, 4
Auto DP-SGD: Dual Improvements of Privacy and Accuracy via Automatic Clipping Threshold and Noise Multiplier Estimation,3.0, 3.0, 1.4142135623730951, 3, 3, 3, 4, 1, 4, 5, 5
A New Physics-Based Continuous-Time Reinforcement Learning Algorithm with Performance Guarantees,3.0, 3.0, 1.632993161855452, 1, 4, 5, 2, 3, 3
Graph neural processes and their application to molecular functions,4.75, 5.0, 1.0897247358851685, 3, 4, 6, 3, 5, 4, 5, 4
Simple Hierarchical Planning with Diffusion,5.0, 5.5, 1.224744871391589, 6, 3, 5, 4, 6, 4, 3, 5
Stochastic Gradient Descent for Gaussian Processes Done Right,5.8, 5.0, 1.16619037896906, 8, 4, 5, 4, 6, 3, 5, 3, 5, 3
Confronting Reward Model Overoptimization with Constrained RLHF,6.25, 6.0, 1.0897247358851685, 6, 4, 8, 3, 5, 4, 6, 3
GAFormer: Enhancing Timeseries Transformers Through Group-Aware Embeddings,5.8, 6.0, 0.39999999999999997, 6, 2, 6, 2, 6, 4, 5, 3, 6, 2
Improved order analysis and design of exponential integrator for diffusion models sampling,5.0, 6.0, 1.4142135623730951, 3, 4, 6, 4, 6, 2
Setting the Record Straight on Transformer Oversmoothing,5.75, 6.0, 0.4330127018922193, 6, 4, 6, 4, 6, 4, 5, 4
KBFormer: A Transformer-based Diffusion Model of Structured Entities with Heterogeneous Properties,5.0, 5.0, 1.0954451150103321, 3, 3, 5, 2, 6, 3, 5, 2, 6, 3
Bridging Sequence and Structure: Latent Diffusion for Conditional Protein Generation,5.0, 4.5, 2.1213203435596424, 3, 5, 3, 5, 6, 4, 8, 3
Why is SAM Robust to Label Noise?,5.0, 5.5, 1.224744871391589, 5, 4, 6, 4, 6, 3, 3, 3
Gradient descent for matrix factorization: Understanding large initialization,5.25, 5.0, 0.4330127018922193, 5, 3, 5, 4, 5, 2, 6, 2
How FaR Are Large Language Models From Agents with Theory-of-Mind?,4.666666666666667, 5.0, 1.247219128924647, 5, 4, 3, 5, 6, 3
Predicting the Performance of Foundation Models via Agreement-on-the-line,5.25, 5.0, 0.4330127018922193, 5, 4, 6, 3, 5, 4, 5, 3
Revisiting the Last-Iterative Convergence of Stochastic Gradient Methods,6.333333333333333, 6.0, 1.247219128924647, 8, 4, 6, 2, 5, 4
Learning transferrable and interpretable representation for brain network,5.0, 5.5, 1.224744871391589, 5, 5, 6, 4, 3, 4, 6, 3
CNN Kernels Can Be the Best Shapelets,5.4, 5.0, 1.624807680927192, 5, 4, 5, 5, 8, 5, 6, 3, 3, 3
COTIC: Embracing Non-uniformity in Event Sequence Data via Multilayer Continuous Convolution,3.0, 3.0, 0.0, 3, 4, 3, 4, 3, 3, 3, 5
Stochastic Vision Transformers with Wasserstein Distance-Aware Attention,5.333333333333333, 5.0, 0.4714045207910317, 5, 2, 5, 5, 6, 1
Fine-Tuning Language Models with Advantage-Induced Policy Alignment,4.75, 4.0, 2.0463381929681126, 5, 3, 3, 4, 8, 5, 3, 4
Score-Based Multimodal Autoencoders,5.5, 5.5, 1.8027756377319946, 3, 3, 5, 4, 6, 5, 8, 3
Fine-Tuning Language Models for Factuality,4.5, 5.0, 0.8660254037844386, 3, 4, 5, 4, 5, 4, 5, 3
Improving classifier decision boundaries using nearest neighbors,2.3333333333333335, 3.0, 0.9428090415820634, 3, 4, 3, 4, 1, 4
LiDAR: Sensing Linear Probing Performance in Joint Embedding SSL Architectures,6.666666666666667, 6.0, 0.9428090415820634, 6, 3, 8, 3, 6, 1
Malcom-PSGD: Inexact Proximal Stochastic Gradient Descent for Communication Efficient Decentralized Machine Learning,4.25, 4.0, 1.299038105676658, 3, 4, 6, 3, 5, 4, 3, 4
Absolute Policy Optimization,4.0, 4.0, 1.0, 5, 3, 5, 4, 3, 4, 3, 4
Improved Efficiency Based on Learned Saccade and Continuous Scene Reconstruction From Foveated Visual Sampling,5.75, 5.0, 1.299038105676658, 8, 3, 5, 4, 5, 2, 5, 5
Approaching an unknown communication system by latent space exploration and causal inference,4.75, 4.0, 2.0463381929681126, 5, 2, 3, 2, 3, 4, 8, 3
Limited-Memory Greedy Quasi-Newton Method with Non-asymptotic Superlinear Convergence Rate,4.25, 4.0, 1.299038105676658, 3, 4, 5, 4, 3, 3, 6, 2
Overthinking the Truth: Understanding how Language Models Process False Demonstrations,7.333333333333333, 8.0, 0.9428090415820634, 6, 5, 8, 3, 8, 3
Transforming Smallholder Farmers Support with an AI-Powered FAQbot: A Comparison of Techniques,2.5, 3.0, 0.8660254037844386, 3, 4, 3, 3, 3, 4, 1, 4
Efficient Subgraph Rule Induction via Tree Folding in Differentiable Logic Programming,4.25, 4.0, 1.299038105676658, 3, 4, 5, 3, 3, 4, 6, 3
Estimating Unknown Population Sizes Using Hypergeometric Maximum Likelihood,4.75, 5.0, 1.0897247358851685, 3, 4, 5, 3, 6, 4, 5, 2
Regularized Robust MDPs and Risk-Sensitive MDPs: Equivalence Policy Gradient and Sample Complexity,5.75, 6.0, 0.4330127018922193, 5, 4, 6, 4, 6, 4, 6, 4
Federated Binary Matrix Factorization using Proximal Optimization,4.333333333333333, 5.0, 0.9428090415820634, 5, 3, 3, 4, 5, 3
Feature Learning in Infinite Depth Neural Networks,6.0, 6.0, 1.8973665961010275, 6, 4, 8, 4, 5, 3, 3, 4, 8, 4
Two Facets of SDE Under an Information-Theoretic Lens: Generalization of SGD via Training Trajectories and via Terminal States,4.75, 5.0, 1.0897247358851685, 6, 4, 5, 2, 3, 4, 5, 3
VideoDirectorGPT: Consistent Multi-Scene Video Generation via LLM-Guided Planning,4.0, 4.0, 1.0, 5, 4, 5, 5, 3, 4, 3, 4
Out-of-domain Fact Checking,4.666666666666667, 3.0, 2.357022603955158, 3, 4, 8, 4, 3, 4
Language Models Linearly Represent Sentiment,4.666666666666667, 5.0, 1.247219128924647, 6, 3, 3, 3, 5, 3
Improved Techniques for Training Consistency Models,7.0, 7.0, 1.0, 8, 4, 8, 4, 6, 4, 6, 4
A Theoretical Study of the Jacobian Matrix in Deep Neural Networks,4.6, 5.0, 0.7999999999999999, 3, 4, 5, 3, 5, 4, 5, 4, 5, 3
Why Do We Need Weight Decay in Modern Deep Learning?,4.2, 5.0, 0.9797958971132712, 5, 4, 3, 3, 3, 3, 5, 4, 5, 3
Demystifying Poisoning Backdoor Attacks from a Statistical Perspective,5.5, 5.5, 1.8027756377319946, 5, 3, 8, 4, 6, 3, 3, 5
Concept Alignment as a Prerequisite for Value Alignment,4.0, 4.5, 2.1213203435596424, 3, 3, 1, 4, 6, 5, 6, 2
Learning to make adherence-aware advice,5.0, 5.0, 0.0, 5, 3, 5, 3
Provable Compositional Generalization for Object-Centric Learning,7.333333333333333, 8.0, 0.9428090415820634, 8, 4, 8, 3, 6, 3
Battle of the Wordsmiths: Comparing ChatGPT GPT-4 Claude and Bard,4.0, 4.0, 1.0, 5, 3, 5, 4, 3, 3, 3, 3
iHyperTime: Interpretable Time Series Generation with Implicit Neural Representations,4.75, 5.0, 1.0897247358851685, 5, 4, 3, 4, 5, 4, 6, 3
Bridging the Fairness Divide: Achieving Group and Individual Fairness in Graph Neural Networks,3.0, 3.0, 1.4142135623730951, 1, 4, 3, 4, 5, 4, 3, 4
Beyond Spatio-Temporal Representations: Evolving Fourier Transform for Temporal Graphs,6.0, 6.0, 0.0, 6, 3, 6, 2, 6, 4, 6, 3
RoCA: A Robust Method to Discover Causal or Anticausal Relation by Noise Injection,4.0, 3.0, 1.4142135623730951, 6, 2, 3, 4, 3, 3
Cycle Consistency Driven Object Discovery,6.0, 5.5, 1.224744871391589, 5, 4, 8, 4, 6, 2, 5, 4
RF-POLICY: Rectified Flows are Adaptive Decision Makers,4.75, 5.0, 1.0897247358851685, 5, 4, 6, 3, 3, 5, 5, 4
Rectifying Group Irregularities in Explanations for Distribution Shift,4.25, 5.0, 1.920286436967152, 5, 2, 5, 4, 1, 2, 6, 3
Contrastive Decoding Improves Reasoning in Large Language Models,4.333333333333333, 5.0, 0.9428090415820634, 5, 5, 5, 4, 3, 4
Sufficient conditions for offline reactivation in recurrent neural networks,4.75, 5.0, 1.0897247358851685, 5, 5, 6, 4, 5, 3, 3, 4
Centroid-Based Learning for Malware Detection and Novel Family Identification,3.6666666666666665, 3.0, 0.9428090415820634, 3, 4, 3, 5, 5, 3
On the benefits of pixel-based hierarchical policies for task generalization,2.5, 3.0, 0.8660254037844386, 1, 4, 3, 3, 3, 3, 3, 4
GUARD: A Safe Reinforcement Learning Benchmark,4.75, 5.0, 1.0897247358851685, 6, 3, 5, 5, 3, 4, 5, 5
Forward Learning of Graph Neural Networks,5.75, 6.0, 0.4330127018922193, 6, 3, 5, 4, 6, 2, 6, 4
Size Generalization of Graph Neural Networks on Biological Data: Insights and Practices from the Spectral Perspective,4.75, 5.0, 1.0897247358851685, 6, 3, 5, 4, 3, 5, 5, 4
Self-Supervised Learning with the Matching Gap,4.8, 5.0, 1.8330302779823362, 5, 4, 3, 4, 3, 5, 8, 4, 5, 4
COMPARATOR: Reference-free machine translation evaluation by inter-system comparison,6.0, 6.5, 2.1213203435596424, 5, 3, 8, 4, 8, 4, 3, 4
Multi-timestep models for Model-based Reinforcement Learning,2.5, 3.0, 0.8660254037844386, 3, 4, 3, 4, 3, 4, 1, 4
Multisensory Geospatial Models via Cross-Sensor Pretraining,5.0, 4.5, 2.1213203435596424, 6, 4, 3, 5, 8, 4, 3, 4
Embedding Improves Neural Regularizers for Inverse Problems,3.5, 3.0, 0.8660254037844386, 3, 3, 3, 2, 5, 4, 3, 4
SwapTransformer: Highway Overtaking Tactical Planner Model via Imitation Learning on OSHA Dataset,4.333333333333333, 5.0, 0.9428090415820634, 5, 3, 5, 3, 3, 3
GEO: Generative Engine Optimization,3.0, 3.0, 0.0, 3, 3, 3, 3, 3, 5
Clarify When Necessary: Resolving Ambiguity with Language Models,4.75, 4.0, 2.0463381929681126, 3, 3, 5, 3, 3, 4, 8, 4
From gradient attacks to data poisoning,3.0, 3.0, 1.4142135623730951, 5, 4, 1, 5, 3, 5, 3, 4
Curriculum reinforcement learning for quantum architecture search under hardware errors,5.2, 6.0, 1.16619037896906, 5, 3, 3, 4, 6, 4, 6, 5, 6, 4
Does CLIP’s generalization performance mainly stem from high train-test similarity?,5.0, 5.5, 1.224744871391589, 5, 5, 6, 4, 3, 4, 6, 4
State-wise Constrained Policy Optimization,4.666666666666667, 3.0, 2.357022603955158, 3, 4, 8, 3, 3, 3
Out of the Ordinary: Spectrally Adapting Regression for Covariate Shift,5.5, 5.5, 0.5, 6, 4, 5, 3, 5, 3, 6, 4
A Unified Approach for Online Continuous DR-Submodular Maximization,7.0, 6.0, 2.160246899469287, 6, 3, 5, 4, 10, 3
Fast Sampling via De-randomization for Discrete Diffusion Models,4.25, 4.0, 1.299038105676658, 3, 4, 3, 4, 6, 3, 5, 5
A Linearly Convergent GAN Inversion-based Algorithm for Reverse Engineering of Deceptions,4.666666666666667, 5.0, 1.247219128924647, 3, 2, 5, 3, 6, 3
Amortized Bayesian Inference with Hybrid Expert-in-the-Loop and Learnable Summary Statistics,4.6, 5.0, 1.3564659966250536, 3, 4, 3, 4, 6, 2, 5, 4, 6, 3
SEArch: A Self-Evolving Framework for Network Architecture Optimization,4.333333333333333, 5.0, 0.9428090415820634, 5, 4, 3, 3, 5, 4
When Scaling Meets LLM Finetuning: The Effect of Data Model and Finetuning Method,6.5, 6.5, 1.5, 8, 3, 5, 3, 8, 4, 5, 3
Instance Needs More Care: Rewriting Prompts for Instances Yields Better Zero-Shot Performance,4.666666666666667, 5.0, 1.247219128924647, 3, 3, 5, 3, 6, 2
Learning to design protein-protein interactions with enhanced generalization,6.2, 6.0, 0.9797958971132712, 6, 5, 6, 2, 6, 4, 8, 5, 5, 3
Robustness to Multi-Modal Environment Uncertainty in MARL using Curriculum Learning,2.5, 3.0, 0.8660254037844386, 3, 4, 3, 5, 3, 4, 1, 4
AlphaFold Distillation for Protein Design,3.6666666666666665, 3.0, 0.9428090415820634, 3, 5, 5, 4, 3, 4
Video2Demo: Grounding Videos in State-Action Demonstrations,4.0, 4.0, 1.0, 5, 4, 5, 3, 3, 4, 3, 3
Causal Representation Learning in Temporal Data via Single-Parent Decoding,3.75, 3.0, 1.299038105676658, 3, 4, 3, 3, 6, 3, 3, 3
Deep Independent Vector Analysis,4.25, 4.0, 1.299038105676658, 6, 2, 5, 3, 3, 4, 3, 4
G-Local Attention Graph Pooling for Graph Classification,3.0, 3.0, 0.0, 3, 5, 3, 5, 3, 4, 3, 4
Relational Constraints On Neural Networks Reproduce Human Biases towards Abstract Geometric Regularity,4.5, 5.0, 0.8660254037844386, 5, 3, 3, 3, 5, 5, 5, 3
Compositional Search of Stable Crystalline Structures in Multi-Component Alloys Using Generative Diffusion Models,3.0, 3.0, 0.0, 3, 2, 3, 3
L2MAC: Large Language Model Automatic Computer for Unbounded Code Generation,6.6, 6.0, 1.2, 8, 3, 6, 4, 6, 3, 5, 4, 8, 4
Learning High-Order Relationships of Brain Regions,4.5, 4.5, 1.5, 6, 1, 6, 3, 3, 4, 3, 5
Stabilized E(n)-Equivariant Graph Neural Networks-assisted Generative Models,4.333333333333333, 5.0, 0.9428090415820634, 5, 4, 3, 3, 5, 3
BadChain: Backdoor Chain-of-Thought Prompting for Large Language Models,4.75, 5.0, 1.0897247358851685, 3, 4, 6, 4, 5, 3, 5, 4
Plan-based Prompting Improves Literature Review Generation,3.0, 3.0, 1.2649110640673518, 3, 3, 5, 3, 3, 3, 3, 4, 1, 4
Neural Rankers for Code Generation via Inter-Cluster Modeling,4.75, 5.0, 1.0897247358851685, 5, 3, 5, 3, 6, 4, 3, 4
Linear programming using diagonal linear networks,5.5, 5.5, 0.5, 5, 4, 5, 4, 6, 2, 6, 3
Efficient Value Propagation with the Compositional Optimality Equation,3.0, 3.0, 1.4142135623730951, 3, 4, 5, 3, 3, 3, 1, 4
TROJFAIR: TROJAN FAIRNESS ATTACKS,4.666666666666667, 5.0, 1.247219128924647, 3, 3, 5, 4, 6, 4
An Inexact Conditional Gradient Method for Constrained Bilevel Optimization,6.25, 6.0, 1.0897247358851685, 6, 3, 5, 4, 8, 3, 6, 4
NeuroBack: Improving CDCL SAT Solving using Graph Neural Networks,5.75, 5.0, 1.299038105676658, 5, 4, 8, 3, 5, 4, 5, 4
Group Preference Optimization: Few-Shot Alignment of Large Language Models,5.333333333333333, 5.0, 0.4714045207910317, 6, 4, 5, 4, 5, 4
Unsupervised Federated Graph Matching with Graphlet Feature Extraction and Separate Trust Region,6.0, 6.5, 2.1213203435596424, 5, 3, 8, 5, 8, 4, 3, 3
GLASU: A Communication-Efficient Algorithm for Federated Learning with Vertically Distributed Graph Data,4.25, 4.0, 1.299038105676658, 5, 3, 3, 4, 6, 3, 3, 4
Strategic Recommendations for Improved Outcomes in Congestion Games,3.75, 3.0, 1.299038105676658, 6, 3, 3, 3, 3, 2, 3, 3
Complexity of Formal Explainability for Sequential  Models,5.6, 6.0, 1.624807680927192, 5, 4, 8, 4, 3, 3, 6, 4, 6, 4
RPNet: Robust Non-Interactive Private Inference against Malicious Clients with Adversarial Attacks,3.5, 3.0, 0.8660254037844386, 3, 3, 3, 4, 5, 2, 3, 5
Analyzing Neural Network Based Generative Diffusion Models via Convexification,4.75, 5.0, 1.0897247358851685, 6, 4, 5, 4, 3, 4, 5, 2
LayoutDETR: Detection Transformer Is a Good Multimodal Layout Designer,5.25, 5.0, 0.4330127018922193, 5, 4, 5, 3, 5, 4, 6, 4
Constraining Non-Negative Matrix Factorization to Improve Signature Learning,3.6666666666666665, 3.0, 0.9428090415820634, 3, 5, 5, 4, 3, 4
A Systematic Comparison of Syllogistic Reasoning in Humans and Language Models,4.25, 4.0, 1.299038105676658, 3, 4, 5, 3, 3, 4, 6, 3
Explore Establish Exploit: Red Teaming Language Models from Scratch,4.75, 4.0, 2.0463381929681126, 3, 4, 8, 4, 3, 4, 5, 4
Learning Structured Sparse Neural Networks Using Group Envelope Regularization,3.6666666666666665, 3.0, 0.9428090415820634, 5, 5, 3, 3, 3, 3
Instilling Inductive Biases with Subnetworks,6.666666666666667, 6.0, 0.9428090415820634, 6, 3, 6, 3, 8, 3
MuSR: Testing the Limits of Chain-of-thought with Multistep Soft Reasoning,6.0, 6.5, 2.1213203435596424, 5, 4, 8, 3, 3, 3, 8, 4
MaskINT: Video Editing via Interpolative Non-autoregressive Masked Transformers,5.333333333333333, 5.0, 0.4714045207910317, 5, 3, 5, 4, 6, 4
ENHANCING MULTIVARIATE TIME SERIES FORECAST- ING WITH MUTUAL INFORMATION-DRIVEN CROSS- VARIABLE AND TEMPORAL MODELING,5.0, 6.0, 1.4142135623730951, 3, 4, 6, 3, 6, 3
Regret Rates for $\epsilon$-Greedy Strategies for Nonparametric Bandits with Delayed Rewards,4.5, 5.0, 0.8660254037844386, 3, 4, 5, 3, 5, 3, 5, 4
Training Diffusion Classifiers with Denoising Assistance,4.25, 4.0, 1.299038105676658, 5, 4, 3, 4, 6, 3, 3, 4
Scalable Normalizing Flows Enable Boltzmann Generators for Macromolecules,5.5, 5.5, 0.5, 5, 4, 6, 3, 5, 4, 6, 3
Sentiment-Enhanced Stock Price Prediction: A Novel Ensemble Model Approach,2.3333333333333335, 3.0, 0.9428090415820634, 3, 4, 1, 5, 3, 4
Large Language Models Can Design Game-Theoretic Objectives for Multi-Agent Planning,3.5, 3.0, 0.8660254037844386, 3, 4, 5, 3, 3, 4, 3, 4
Stability Analysis of Various Symbolic Rule Extraction Methods from Recurrent Neural Network,6.5, 6.5, 1.5, 8, 3, 5, 1
Harnessing Density Ratios for Online Reinforcement Learning,6.666666666666667, 6.0, 0.9428090415820634, 8, 2, 6, 3, 6, 3
MERT: Acoustic Music Understanding Model with Large-Scale Self-supervised Training,6.5, 6.5, 1.5, 5, 4, 5, 3, 8, 3, 8, 4
Variance-aware Regret Bounds for Stochastic Contextual Dueling Bandits,6.0, 5.5, 1.224744871391589, 5, 3, 6, 4, 5, 3, 8, 2
GOODFIT: A Deep Learning Optimizer Fine Tuned for Fine Tuning,4.0, 4.0, 1.0, 5, 3, 3, 3, 3, 4, 5, 3
A Discretization Framework for Robust Contextual Stochastic Optimization,3.5, 3.0, 0.8660254037844386, 3, 3, 3, 3, 5, 4, 3, 3
Nature-Inspired Local Propagation,4.25, 5.0, 1.920286436967152, 5, 3, 1, 2, 6, 2, 5, 1
Which Examples to Annotate for In-Context Learning? Towards Effective and Efficient Selection,4.25, 4.0, 1.299038105676658, 3, 3, 6, 3, 5, 3, 3, 4
Gradient Descent Provably Solves Nonlinear Tomographic Reconstruction,5.5, 5.5, 1.8027756377319946, 5, 4, 8, 1, 3, 2, 6, 4
Consensus Optimization at Representation: Improving Personalized Federated Learning via Data-Centric Regularization,4.0, 4.0, 1.0, 3, 4, 5, 3, 3, 4, 5, 3
GlycoNMR: A Carbohydrate-Specific NMR Chemical Shift Dataset for Machine Learning Research,5.333333333333333, 5.0, 0.4714045207910317, 5, 2, 6, 3, 5, 4
DynamicsDiffusion: Generating and Rare Event Sampling of Molecular Dynamic Trajectories Using Diffusion Models,3.0, 3.0, 0.0, 3, 5, 3, 5, 3, 4, 3, 5, 3, 4
RePLan: Robotic Replanning with Perception and Language Models,3.5, 3.0, 0.8660254037844386, 3, 4, 3, 4, 3, 4, 5, 4
A Theoretical and Empirical Analysis on Reconstruction Attacks and Defenses,3.0, 3.0, 0.0, 3, 4, 3, 3, 3, 4
Predictive auxiliary objectives in deep RL mimic learning in the brain,6.333333333333333, 6.0, 1.247219128924647, 5, 4, 8, 4, 6, 3
Machine learning pipelines synthesis with large language models,3.0, 3.0, 1.4142135623730951, 1, 5, 3, 3, 3, 4, 5, 4
GATE: How to Keep Out Intrusive Neighbors,5.2, 5.0, 0.39999999999999997, 5, 3, 5, 3, 5, 4, 5, 3, 6, 4
Risk Bounds of Accelerated SGD for Overparameterized Linear Regression,5.666666666666667, 6.0, 0.4714045207910317, 6, 3, 5, 4, 6, 3
A Theory of Non-Linear Feature Learning with One Gradient Step in Two-Layer Neural Networks,5.5, 5.5, 0.5, 5, 3, 6, 2, 6, 3, 5, 4
Spotting LLMs With Binoculars: Zero-Shot Detection of Machine-Generated Text,4.25, 3.0, 2.165063509461097, 3, 3, 8, 3, 3, 4, 3, 3
Towards Deep Viticultural Representations: Joint Region and Grape Variety Embeddings,2.5, 3.0, 0.8660254037844386, 1, 4, 3, 5, 3, 3, 3, 4
